account,whitelisted_PLTS,airdropped_pHRMS,total_pHRMS,total_PLTS
0xEE6619E5A1891dD84eb988fF647646d2cbC313A3,231.0050652138239,9.003068978797861,240.00813419262178,365.53463962742546
0x67bD7C336eb202239423CD1639AE8A508F6084Ee,2205.9284823955727,0,2205.9284823955727,3337.1738577434535
0x2D2E638299BC57B90a93a46c10de2d6CF0c90690,915.1394349917284,0,915.1394349917284,1384.4417092470653
0x0089D65b21ee0d8915da224b2c17132502184b97,87.29253324115207,0,87.29253324115207,132.05793489380025
0x581c7445d443dc7Df995D2502873Da3f436C09b4,211.20216119748386,0,211.20216119748386,319.5109617886389
0x120f5C9cEE73bC3283a506005EBE966a709D7Fb9,203.82044584150475,0,203.82044584150475,308.3437513791133
0x79D860858361577A4F2a33D83AAC2299b6d77025,5493.577551629352,0,5493.577551629352,8310.796808278497
0x29B355B95369C04C3A4531462672835B5de176CA,39.07496217145758,0,39.07496217145758,59.11340430642257
0xbE0dDfF9B3C98fDBF8f80C65F3462221537E774E,118.15315711281586,0,118.15315711281586,178.74451972193978
0x333368262cf7976254C6daa9Ffa740F53d17DbD4,26.53678559634316,0,26.53678559634316,40.14539359158563
0x72f08E7b20bc5f91b8C08dC3EB7374C5FF34f9cE,201.86954750630824,0,201.86954750630824,305.39239235941255
0x85CA40b9A4f2b26755C41a4770C79b0996cA94AE,224.24226194392443,0,224.24226194392443,339.23829368568397
0xD23288cfb234C124730011E011Ca52c9b23511C6,638.5485213372168,0,638.5485213372168,966.0093014407942
0xfc25bd8d2Bcc7135e797A47dE99755d8d1FA2F09,110.28130165379689,0,110.28130165379689,166.83581531043276
0x7d91726d37fa9caf6baFDF4a03F3C55642e866b2,295.5500320290864,0,295.5500320290864,447.11415098626094
0x2f5fc18e49607Fe9E35285aA575029a71A4372c3,194.10786527557198,0,194.10786527557198,293.6503602676032
0xD92F143A1a057b302Caa00b11E7029DbD88Bb5b6,60.69956300140562,0,60.69956300140562,91.82754402117475
0x2Bf98dbF38546EBCC7e5e4B8ACa7572A567Bd13e,211.85287785897253,0,211.85287785897253,320.4953793021024
0xBbbB916bb8Adc7635C0d01BF14a917DBA4a8f438,7.228040201774594,0,7.228040201774594,10.93472748395087
0x46F8fbea35E9E2Ae619a93a0cF5269b59f551278,89.51649306144131,0,89.51649306144131,135.42238692938082
0xb1422D8fc234593EBf2446Ece3010eC9C106Aaf8,4.969008035861454,0,4.969008035861454,7.517217284481476
0xbd9d5f836CBc585Ef0caee2270C2d0A33d9b65b2,121.37151901329398,0,121.37151901329398,183.61332362231354
0xA9264e0c7026D9bE9a2B65638CE8730F3C0d7AD2,2433.370319669315,0,2433.370319669315,3681.252534620053
0xfC559335902d9979f552e74B60253d25DDa1b2Fa,10.639377417531248,0,10.639377417531248,16.095468399725036
0xAE30f9B73318F42F5e01e597B97C902f4f556Df4,46.867301527252536,0,46.867301527252536,70.90181512588143
0x54019E9ecaBC581E0acf08B1228B94A395Ba457b,49.592757759571846,0,49.592757759571846,75.02494122063254
0x2e27B62406559ce0d18Ce5897A5C12be6bC19bDf,11.859204845390462,0,11.859204845390462,17.940848354559048
0xDF21A9178AbD3b7F34EF3589502e821F307e3561,84.68275431094276,0,84.68275431094276,128.1098077945363
0xeF307aF9b853fB57E4AfE10E0c7a0Ba9eeC67b32,983.7230956042383,0,983.7230956042383,1488.1964778585416
0xEA7b634B09c4Bf35EB5f12EDe6e32d1e249aadEb,24.9806313069007,0,24.9806313069007,37.791211461572466
0x687637f12c74eB7006B29bB28Af3D77f0F92a41A,45.7210603905849,0,45.7210603905849,69.1677580218164
0x279ebAD6373e9d9A16f12Bf6e1142130bE4B6dEd,0.6778352115197538,0,0.6778352115197538,1.0254430122254932
0x28219008Ba72dC7003CcEb783D4588e8b0A8b27A,11.19326198477371,0,11.19326198477371,16.933396334723984
0x826FFaeb446EF72690AD3f8Ffdfe9109e02eEeBB,1408.2690969793248,0,1408.2690969793248,2130.4583773285867
0x9952814d76a916725A3B3eb4d7154a2826103640,87.75601735027585,0,87.75601735027585,132.7591031613987
0x455E186103Be1500c48A2A9087930C78b9CD19Dc,209.79342628976042,0,209.79342628976042,317.37979872326156
0x46676183529DE18C6d418FD015e24b9Ce380473b,816.9577122234948,0,816.9577122234948,1235.9103850698882
0x8CB406FfC2a4711bd44e54E7a918A2991c7E8e0B,440.55441612899665,0,440.55441612899665,666.4797576857607
0xcC90c10D54368321E4f022D13334490c52FB6121,74.11693494418651,0,74.11693494418651,112.12561952289877
0x31dA8769c92f14ceAeb74FcBA0808E9297195118,1.9830508476,0,1.9830508476,3
0x93C8C5E46c92D3a5001B54d01BeC369262773a1f,708.7509976579233,14.80657725418634,723.5575749121097,1098.6344997045712
0x2dF4450F08A8E54FdCcd5738D39AFD45Ed577EEc,472.92125781426506,0,472.92125781426506,715.4449797189333
0x023513C05bEe249009129bF494818072b839F2d0,5.418551315214284,0,5.418551315214284,8.197295578838213
0x769a1d4f4Ca865e5f73C15E90F7cAc54B16dA2B7,34.45276237933099,0,34.45276237933099,52.120845647040774
0x46A97702Dd79c4B7e3DEcD3851aF38625934092e,10.39845410714149,0,10.39845410714149,15.730994673776959
0xCC0561ba1Db49978618AED16dB43D3f5F8FBdF62,1796.8586043534885,0,1796.8586043534885,2718.324555108833
0x0EA21bB13D404a1a8679e7f181177E94f4688496,518.5770037055892,0,518.5770037055892,784.5139286264903
0xCD22eC2C0c12D061246555Ea61c3726F291686Fd,1438.4018394237287,0,1438.4018394237287,2176.043808202746
0x72b685215938BbA28C23c1B7D8214aA6D1716454,588.7669366278169,0,588.7669366278169,890.6986989371088
0xe2862aE361eC309966bCDC67A75AE5923C830969,177.34861566532473,0,177.34861566532473,268.2966236795623
0xC167b6c615ccABf9465C8Ad1f0B3b5854C555673,49.29003493251563,0,49.29003493251563,74.56697591819577
0x666D0231107CA54d4f20Cfe60227fe1Bc7a84E32,0.11199499821028844,0,0.11199499821028844,0.1694283306136569
0xC079aBF490E72509F17ABCD93dD99a5D1bCBcD30,107.42894869640403,0,107.42894869640403,162.52071724699437
0x3560580BBe7411a963B859f5017320790901a4Fb,617.087256576972,0,617.087256576972,933.5422598827545
0xFB8e9f1725852fD35dE85E4b64224E310C93065A,660.7737192602661,0,660.7737192602661,999.632036757865
0xB3b121860287839E42aEDde8f211e8392E81f0A2,60.88176411076533,0,60.88176411076533,92.10318159685298
0x2884885673769543B0bB4BbB11959B01E504Ab4C,26.599589349614202,0,26.599589349614202,40.24040439780936
0xAa91744c78CbE697d2D474909A18e4a8B6f602ab,67.32606215864949,0,67.32606215864949,101.85224787372138
0x92244B4E211a02EbCEAD59ef12e0AF4Ed9BA4764,28.090447062503713,0,28.090447062503713,42.49580452740336
0x992a63544D9D0bD5e9Fc3A3CA29f9d7afe2214Ac,216.1864715361486,0,216.1864715361486,327.05132871069287
0xAA7AaDed221fc537590f395184399D337B1f6fB4,83.50773866418723,0,83.50773866418723,126.33222002136708
0x5Ab3a4c2581bE19F025a2EB9208839507c46E5bF,10.761999573222841,0,10.761999573222841,16.28097371216823
0xAB90833397Cb07287059A887e1335c108a78f0df,129.23412789809555,0,129.23412789809555,195.50803962667212
0x0C9417451159B37175BEf8F68a48aB1a9Bb5A62B,177.00698356597394,0,177.00698356597394,267.7797956318636
0xd8D930B7E563189e0A6A9EA259Ce8a11109EF133,33.20117346421008,0,33.20117346421008,50.227416262763036
0xd9faD3926E2eF16c93AdB4F02E74dd25BBF662b2,10.720271245137791,0,10.720271245137791,16.217846241479993
0xBA610c1E291d094c808b47F2e44C13d9d79026A9,11834.288957543757,0,11834.288957543757,17903.15508833212
0xAa96B3a74Dc6D0CD03b316FBc7a8A2d0D629FC5C,71.50739405852173,0,71.50739405852173,108.17785254230472
0xC2C9522e9FbB3F6682fFb361013D9560c2fF6357,0.1175294515927914,0,0.1175294515927914,0.17780096521735514
0x3890C6B13De444029c30621e911F0D5b2361810B,33.23062182370511,0,33.23062182370511,50.271966345072826
0x23AAa6bf398271c08500D9526903eEeA14477325,10.985155790379885,0,10.985155790379885,16.618569015022594
0x63f1F224279F07f29EfD4006660BeF65Af747862,11.291767528496159,0,11.291767528496159,17.082417541883142
0x9A438A5635cc1a439A8C41Bf3A259758a89Bd785,34.486789657456534,0,34.486789657456534,52.17232281138085
0x9b212D75B49866AebC8674830F27bBa959499E36,361.8352631807414,0,361.8352631807414,547.3918083623345
0xC575B5e473EF412c78DEacf11AD57E33e5c2639b,17.6540467837807,0,17.6540467837807,26.707404106878993
0xfc8084Cf7E0f916f114F9BDd8A86BA2427EFE976,969.2157341242994,0,969.2157341242994,1466.2494438263634
0x488FBe629DAD546715e1cE2461C7C3feecCf599d,10.50358759301438,0,10.50358759301438,15.890042767778368
0x810EF00caE4f1A132a36921C7363b1A6251C1894,8.291507940230376,0,8.291507940230376,12.543563293294108
0x4DdC8906725325F5462a8c3d02cdBD0dE0AAaA91,287.92463442341057,0,287.92463442341057,435.5782930708104
0x85c772BDE8f67aC4BA2eF35Ec7f2C1dF9fAe464D,36.04017875785561,0,36.04017875785561,54.522321706687656
0xE64E65dd57B02DBb41dDE26C07CbeFd4b52AB2Ab,17.564207583795607,0,17.564207583795607,26.57149352229591
0x9d3A972e32881d3B8670B2Ad4fB7386FB8142086,7.235197381340145,0,7.235197381340145,10.945555012010795
0xb0079838de6f47B67C6d316d8aedcDd1109Bd6e7,310.73305158859546,187.30000285175498,498.03305444035044,804.3089935976952
0x9Dd6F45f378bD72D1C51aCB069e7e86FBfEC585b,1594.7308027482354,0,1594.7308027482354,2412.5414706510455
0x662703E7d7F5B0b6b9CB3879933F0e3E0368055a,66.5926826993536,0,66.5926826993536,100.742776384097
0x730488d5FB9Bf55A52FD10797b7d549B55D708e4,46.70748737292166,0.049679550471233624,46.757166923392894,70.74869518319431
0xa98ec0d769e2208b6f6D1D37CF3C6317c823d871,3.8902773190260067,0,3.8902773190260067,5.8852913283604
0x570e0a5134b7c52Ad0b8C42C6aE9C8D4F2b1291d,1361.074300350542,34.61892236274117,1395.6932227132831,2120.8365184954737
0x9Ba1bE12F267cf324D02193De440942E44698117,73.1564812320903,0,73.1564812320903,110.67262544572935
0x8831726Be976F50D736195006E815982709365Df,79.25506071141018,0,79.25506071141018,119.89868158044831
0x55899fd1140EC8e691B20649f282905203487911,1.5144584661676035,0,1.5144584661676035,2.2911038332685516
0xd30fE8d6A7D0944E4A3A3E13ef53F783823502e1,99.16532237977515,0,99.16532237977515,150.0193338458123
0x85871238750343B403bAD6a155b2B35092bDc6B0,26.526165475997683,0,26.526165475997683,40.12932725567951
0xC1464d0922e95e1F8f19Fd3fDa6b9CB9BF681735,8387.239473426895,0,8387.239473426895,12688.38792042716
0xb5621c2772c3278cdd18DaA702670051A62D93A2,30.375597477487247,0,30.375597477487247,45.95282694982256
0x2633E2642E83FcAe6F0cbc0D186BAf5dA221BAD1,35.737922758846224,0,35.737922758846224,54.06506263129604
0xc4a8cD7e51Ed9ab9580c51F7eD23a2CF12D8b245,0.022785270623774036,0,0.022785270623774036,0.03447002478733723
0xc94cDCc2f31B97F7DaEE46B62366271C314b0C3B,30.707972114587527,0,30.707972114587527,46.45565011873303
0x8232Aa231e17b54E7B2BF641D9F473AbC42d3d2E,103.54164031815789,0,103.54164031815789,156.6399173931468
0x6f2e089A043BF4B466c13dD4fA275680A293caCe,13.000103730605122,0,13.000103730605122,19.66682359104193
0x92cF0050f5fBd7F18d3D2e66D1461EC5b1648861,152.09156167625437,0,152.09156167625437,230.08723431422467
0xe0250374a32FF0a14a977c5c50c7950b65870f45,6.335041264047712,0,6.335041264047712,9.583780373127704
0x67430abAA14e5fe522C9eE50fF6987912A8C3338,28.027843954088112,0,28.027843954088112,42.401097260832714
0x71557b39e2da7d3BffCad660E9f24211C61e145D,25.21859076880124,0,25.21859076880124,38.15120141672948
0x864E836E80a1949EC292e8dE5f8904c283c5A710,18.542414730034547,0,18.542414730034547,28.051345358807552
0x33f2A7cfBC746d0CB19d0f4f83533a4D569d0704,36.10482187948668,2.7671639795290583,38.87198585901574,59.55795386053616
0xe2eF93b094765361A23aed57d707df278161A2B0,1256.6097887006877,174.60108899026864,1431.210877690956,2212.5902712933116
0xa2C1eEFC7F1d2b9bf8b702ba7b0b8070666e332c,6.428583823389712,0,6.428583823389712,9.725293475711851
0xC728F4bE47f6580087592B59E8F5E3a8A7E09Ebc,87.60642433594032,0,87.60642433594032,132.53279578075353
0xcb7aca1C32387b63C9D7133e0e38738FA2C2D4e0,21.46329206737684,0,21.46329206737684,32.47010850985429
0x2153Bd212382Cad43C67CB93DE2578251D021e5e,0.15040819591704946,0,0.15040819591704946,0.22754060406330268
0x0B44BBD639dcF545C49F248F6E3C291DF8aE7D0e,648.869273802222,0,648.869273802222,981.6227474764761
0xcED4C7FF9bDc8aF4108488B02d2b408A4Fd7f558,455.27452043146053,0,455.27452043146053,688.7486334237865
0xCCc9553064d35fFde3061CcBdcaf7429c7C5B57E,0.6055035270162166,0,0.6055035270162166,0.9160181561895365
0x1ead9B797acD161F5504147b94bC41b16065CA56,4692.075273601795,0,4692.075273601795,7098.267721093099
0x7A155bB081eb46963740150B3a73bDf8A8FC6FFA,49.811168260194364,0,49.811168260194364,75.35535710616597
0xd22c9AfFB110bee04A500202E39B9990E2205701,90.40540094143803,0,90.40540094143803,136.7671450041512
0xe0D3B203853Fd07904Ec42188836b967afdDA690,3638.985857659358,0,3638.985857659358,5505.132450935584
0x04b718ea9ba2d115138f7B5019B86EF3C02C5E8D,4.152025374653036,0,4.152025374653036,6.281269156075425
0xfEFFe72B889c2538d91bDa61f6D3061Be83E28d7,134.26452362405928,0,134.26452362405928,203.11812546796838
0x28F5e5d956b535fE279bfbE57045Db1011c98C44,6.370096774656772,0,6.370096774656772,9.636813068660679
0xc2Fcb924E97724266B4ac59F397BE4Ed249E5999,157.08915263634074,0,157.08915263634074,237.64769243278695
0x655e2391673c682d2D167D1a02C6C9264C6639A6,30.051095766937056,0,30.051095766937056,45.46191410569213
0xD01d41a1dcf8e73D74870D198b0c36Ede0A4D4Cf,732.6547869183505,0,732.6547869183505,1108.3751903866473
0xBD12C9b04f6AcCb574F23E02997A0D083c8380AC,6.682406507680153,0,6.682406507680153,10.109281639098029
0xf8A3B723B35144A03bD3b388e9Bc7b2Dc89E514E,10.544996135926528,0,10.544996135926528,15.952686460897374
0xA7d2Ca030251B5F16B7cA4c8F81c0d47Ef3b4587,0.3180540867290978,0,0.3180540867290978,0.48115874655562885
0x05e5ab383f3C2D423cFd118B83420261ab0990Bc,52.66534469164786,0,52.66534469164786,79.67321375856764
0xf9DDc6282540B90f48a6E49664c50483bD484F12,3.0541055996811455,0,3.0541055996811455,4.620313599185915
0x93E0De40144Dc644F0318826408165686916D41f,4.756224796677916,0,4.756224796677916,7.195314435483337
0xcbd9Ba7A19AF1F925c8eB3200C87B607C863109F,20.17436482915615,0,20.17436482915615,30.520192944480932
0xE890427Fe7b508c5305C06Bd328ca1B292FC5668,5.971126567791946,0,5.971126567791946,9.03324275575466
0xA22F4daB60fB06AD1a0619670A5edA7FE9744901,2.8486020387803386,0,2.8486020387803386,4.309423596819836
0x6765A6f548B688CD4C8216Be0500B6bbb1045748,0.02034768683606812,0,0.02034768683606812,0.030782398031841757
0xe3f01af7931050d80350704991bb9e7404DA07dF,15.923228640403035,0,15.923228640403035,24.08898691580334
0xDc5b74ED19E70CB86c7B4a9255AB2AFE3a34d842,0.8335582774113687,0,0.8335582774113687,1.2610240606087149
0xd197C975b29775B1253EA336Ad11c9C6Eb3A2406,1643.2751401381306,93.45757609927915,1736.7327162374097,2652.7497981259025
0xcfC27450EE34B63f17bab87fc41C0c8EFD58fbB3,142.657275881951,0,142.657275881951,215.81485324181608
0x7d53cBCd82AFdb20BaBC2fAaC513aDDcA0778309,14.946955443462837,0,14.946955443462837,22.612060797461375
0xb971740d8D36acCf2ABc0Ae69bdCC5a3E0D23AE9,116.56382066920166,0,116.56382066920166,176.34013894843963
0x4d463Cc06afAb96168a5ee76C48a220241DDB090,3.54257949221755,0,3.54257949221755,5.359286923739218
0x1D9f08bE69fF146926Ec7Bf9b465984a237B2Bb6,12.879587025921595,0,12.879587025921595,19.484503448072246
0x5B872607DaddCf349b85cB99d82D157CE64b9BdE,1.1858887147712296,0,1.1858887147712296,1.7940367734994678
0xfE429e50DF2d0546cee54ECB34c90749dA056e7A,28.913506162163685,0,28.913506162163685,43.74094521654315
0xfdB8580bA2dAb8E453F91f3dF1442cA7bAe699fa,5.4148303433639215,0,5.4148303433639215,8.19166641629576
0x7cc51d0eBd9B3F7527a07D2849731425F6e7b1D1,0.23073681712179622,0,0.23073681712179622,0.3490633899797077
0xA570535fE0fEC6E2E0B79593d533F72fA65B24C3,29.410248133512926,0,29.410248133512926,44.49242666032522
0xAF6edAf8C69A1E9Afab7822A2CAe9A6dB3125f48,72.17491413382355,0,72.17491413382355,109.18769060486831
0x01B3776688AD4a0f2e0C3380F15F45f9005D94EF,11.369714427733834,0,11.369714427733834,17.200337209952185
0x1C59cDC6f89d7c436ed0Cc537Dcb195b38e6ebcD,40.943146239611806,0,40.943146239611806,61.93963148624785
0x64BBEAbd91b57681E4b9d7377839F10cfABba815,45.80847457956,0,45.80847457956,69.3
0x03f9887B0681Dae61a0edB672a6E1258414CDE60,9.971318073985085,0,9.971318073985085,15.084814521099553
0x26390500636e77469b48797626E00cb4D07e88A9,4.196981156574393,0,4.196981156574393,6.3492791851310555
0x87D72d48327d3F212346ecA6E9fBC4Db427cB93D,14.51892831561718,0,14.51892831561718,21.964532578459306
0x2B4C9ab5Bb159DDc971E0783430064fACF7e8d18,8.524621701205403,0,8.524621701205403,12.896222572692547
0x74445a2A7F4A45bdad2D3b95262354f6De8148EA,1.4913292098134643,0,1.4913292098134643,2.2561134198122383
0xdFE875F84E76843dD87FfFf8A08D65980700CFb5,6.738608289512616,0,6.738608289512616,10.194304847505135
0xEf0FeBE0FaCBb9dB322f376557efFB03479cf9d0,383.2774582617316,0,383.2774582617316,579.8300009184267
0xcb98044880474f22829a7Bc65524943702Ca38df,10.55531770342461,0,10.55531770342461,15.968301139931814
0x316198D34D0Ba8ED715c46eC756d5DdDE43d977D,10257.064362406716,0,10257.064362406716,15517.097367655106
0xA6eDa7aBe4c2B1c1dDF7A597eD913A09fC5CAC76,13.262214083456419,0,13.262214083456419,20.06334950942952
0x05E5475917B8c85F8ff3e670154F123b9bC9c8B1,1.15878742023438,0,1.15878742023438,1.753037379203075
0x69FbaeC4131CB64e9828F7e6fdB7e31Fa4A9e230,267.4796684630242,0,267.4796684630242,404.6487291842413
0x8bBEf539C1eD386BAc9dbD50b53aDC4C58a028FC,361.3838261235127,0,361.3838261235127,546.7088651219606
0x6dAc62E20F3C62819e98148BD346E44506778024,20.948416560386793,0,20.948416560386793,31.691194281386807
0xE5b791315Ae63e6e52AE431E37C5b5Ff4f00fF61,28.05622929274038,0,28.05622929274038,42.44403918340613
0xA7e7D343816EF99b15182257283bf4C97b76CF09,4.216220087501848,0,4.216220087501848,6.378384234480759
0x5024c7E1e0E2CF34721927D27f868f96F219a483,119.09050999187427,0,119.09050999187427,180.1625663850289
0xBC066b0b4D238F42fBd2f33526746fAeB7512d9F,46.68378832887961,0,46.68378832887961,70.62419259502944
0x0BCD12FC3A1B8B029A8f4e91b4169aF0eB25464C,6.967118644567999,0,6.967118644567999,10.54
0xEE75Ded36Be9eF3042c1dd65589bcb872c73ff7F,21.435281727177518,0,21.435281727177518,32.427733892632716
0xD4b6f06F2817970dcFCE6DC3E9bA6298e9e85Aea,246.6457195798554,0,246.6457195798554,373.1307039529924
0x09E0577fe67BdB612A6d305D6390dfbA6bC321F3,839.493039203011,0,839.493039203011,1270.0022899851704
0xbfA4D296e419CB37D11b75FAEAaF25b8a4d81655,20.084933198061936,0,20.084933198061936,30.38489893847632
0x27a4D26219A16C1431D211fF52F161c9F154b417,188.660004214404,0,188.660004214404,285.408724303864
0x6dD9A0C93bAE6F591f3f0E09996C93EfD2DD6Fd7,2644.0674083900185,0,2644.0674083900185,3999.999412405414
0x4558A7edb2CCc335E9F3dB54d0f409B2e91CA2bc,180.173389843444,0,180.173389843444,272.57
0xd7794f7082EF7c616678455475aE6A6081E4006b,2.7774080779288983,0,2.7774080779288983,4.201719912462569
0xB035948E4F3a4e89FF565A5d7b592db57bfCC05c,35.91169984696464,0,35.91169984696464,54.32795617484091
0x3A63D60Ee191b6CaCc6Aac09B94378f2F431cEFF,11.342124249065165,0,11.342124249065165,17.158598221712836
0x8026Be0a070a094313e8515e0e3D81c5d3967449,7.603177030665579,0,7.603177030665579,11.502242173770844
0xb07A11dbf655c657063555f24b304958C208b926,8.508419731778286,0,8.508419731778286,12.871711900996875
0x8bb0e2B5cF5eA4d6e9179Da052A9a593F27F4974,1.0338393773222192,0,1.0338393773222192,1.5640134168623512
0xE3ae7D29CA7654A0ccdcBBc9D20B6912eF98DA9a,42.56462021153617,40.68022920964942,83.24484942118559,136.98406792391023
0x9131F159652ba4ef40a6a26d3459120fED32D764,17.69237474602242,0,17.69237474602242,26.765387434368712
0xD62F49Ab24BA30fc985F293d42A062D47d2bB699,18.536993609563986,0,18.536993609563986,28.043144176557803
0x2aE2739b44b1EB135f7138C30F02dE2A1CD0cDe7,41.73969650362404,0,41.73969650362404,63.14466906505162
0xf64ecdF6e8e4BFE9616cCB2A0673c6528bB86639,104.77689728027089,0,104.77689728027089,158.5086394639015
0x67F6b414F163B3E38ae00174e5D6c9462A7231BF,8.490365077413044,0,8.490365077413044,12.844398449523212
0xFB8aDCce736BB46e63c094206BC2930B3CaCd7a4,5.492230927506956,0,5.492230927506956,8.308759607683228
0xeC6495233997B36B2f7f2F56752895b2b24460F4,111.74874124799487,0,111.74874124799487,169.05578802970106
0x11155309f84035556297e417B1dF70d924B0FBd9,187.85607772805236,29.55287026942927,217.40894799748165,336.9278582889939
0xbB70CA954d89779F8AFAAAb8Ae383b281e3B27A4,493.51802108054835,0,493.51802108054835,746.6041856836375
0x9665C2624732406B74b300DE00df0aABD60674F9,170.71045943105895,0,170.71045943105895,258.25428476177865
