account,whitelisted_PLTS
0x2f5fc18e49607Fe9E35285aA575029a71A4372c3,293.6503602676032
0xD92F143A1a057b302Caa00b11E7029DbD88Bb5b6,91.82754402117475
0x2Bf98dbF38546EBCC7e5e4B8ACa7572A567Bd13e,317.6312389215759
0xBbbB916bb8Adc7635C0d01BF14a917DBA4a8f438,10.93472748395087
0x46F8fbea35E9E2Ae619a93a0cF5269b59f551278,135.42238692938082
0xb1422D8fc234593EBf2446Ece3010eC9C106Aaf8,7.517217284481476
0xbd9d5f836CBc585Ef0caee2270C2d0A33d9b65b2,183.61332362231354
0xA9264e0c7026D9bE9a2B65638CE8730F3C0d7AD2,3681.252534620053
0xfC559335902d9979f552e74B60253d25DDa1b2Fa,16.095468399725036
0xAE30f9B73318F42F5e01e597B97C902f4f556Df4,70.90181512588143
0x54019E9ecaBC581E0acf08B1228B94A395Ba457b,75.02494122063254
0x2e27B62406559ce0d18Ce5897A5C12be6bC19bDf,17.940848354559048
0xDF21A9178AbD3b7F34EF3589502e821F307e3561,128.1098077945363
0xeF307aF9b853fB57E4AfE10E0c7a0Ba9eeC67b32,1488.1964778585416
0xEA7b634B09c4Bf35EB5f12EDe6e32d1e249aadEb,37.791211461572466
0x687637f12c74eB7006B29bB28Af3D77f0F92a41A,69.1677580218164
0x279ebAD6373e9d9A16f12Bf6e1142130bE4B6dEd,1.0254430122254932
0x28219008Ba72dC7003CcEb783D4588e8b0A8b27A,16.933396334723984
0x826FFaeb446EF72690AD3f8Ffdfe9109e02eEeBB,2130.4583773285867
0x9952814d76a916725A3B3eb4d7154a2826103640,132.7591031613987
0x455E186103Be1500c48A2A9087930C78b9CD19Dc,317.37979872326156
0x46676183529DE18C6d418FD015e24b9Ce380473b,1235.9103850698882
0x8CB406FfC2a4711bd44e54E7a918A2991c7E8e0B,666.4797576857607
0xcC90c10D54368321E4f022D13334490c52FB6121,112.12561952289877
0x31dA8769c92f14ceAeb74FcBA0808E9297195118,3
0x93C8C5E46c92D3a5001B54d01BeC369262773a1f,1072.2130476619302
0x2dF4450F08A8E54FdCcd5738D39AFD45Ed577EEc,715.4449797189333
0x023513C05bEe249009129bF494818072b839F2d0,8.197295578838213
0x769a1d4f4Ca865e5f73C15E90F7cAc54B16dA2B7,52.120845647040774
0x46A97702Dd79c4B7e3DEcD3851aF38625934092e,15.730994673776959
0xCC0561ba1Db49978618AED16dB43D3f5F8FBdF62,2718.324555108833
0x0EA21bB13D404a1a8679e7f181177E94f4688496,784.5139286264903
0xCD22eC2C0c12D061246555Ea61c3726F291686Fd,2176.043808202746
0x72b685215938BbA28C23c1B7D8214aA6D1716454,890.6986989371088
0xe2862aE361eC309966bCDC67A75AE5923C830969,268.2966236795623
0xC167b6c615ccABf9465C8Ad1f0B3b5854C555673,74.56697591819577
0x666D0231107CA54d4f20Cfe60227fe1Bc7a84E32,0.1694283306136569
0xC079aBF490E72509F17ABCD93dD99a5D1bCBcD30,162.52071724699437
0x3560580BBe7411a963B859f5017320790901a4Fb,933.5422598827545
0xFB8e9f1725852fD35dE85E4b64224E310C93065A,999.632036757865
0xB3b121860287839E42aEDde8f211e8392E81f0A2,92.10318159685298
0x2884885673769543B0bB4BbB11959B01E504Ab4C,40.24040439780936
0xAa91744c78CbE697d2D474909A18e4a8B6f602ab,101.85224787372138
0x92244B4E211a02EbCEAD59ef12e0AF4Ed9BA4764,42.49580452740336
0x992a63544D9D0bD5e9Fc3A3CA29f9d7afe2214Ac,327.05132871069287
0xAA7AaDed221fc537590f395184399D337B1f6fB4,126.33222002136708
0x5Ab3a4c2581bE19F025a2EB9208839507c46E5bF,16.28097371216823
0xAB90833397Cb07287059A887e1335c108a78f0df,195.50803962667212
0x0C9417451159B37175BEf8F68a48aB1a9Bb5A62B,267.7797956318636
0xd8D930B7E563189e0A6A9EA259Ce8a11109EF133,50.227416262763036
0xd9faD3926E2eF16c93AdB4F02E74dd25BBF662b2,16.217846241479993
0xBA610c1E291d094c808b47F2e44C13d9d79026A9,17903.15508833212
0xAa96B3a74Dc6D0CD03b316FBc7a8A2d0D629FC5C,108.17785254230472
0xC2C9522e9FbB3F6682fFb361013D9560c2fF6357,0.17780096521735514
0x3890C6B13De444029c30621e911F0D5b2361810B,50.271966345072826
0x23AAa6bf398271c08500D9526903eEeA14477325,16.618569015022594
0x63f1F224279F07f29EfD4006660BeF65Af747862,17.082417541883142
0x9A438A5635cc1a439A8C41Bf3A259758a89Bd785,52.17232281138085
0x9b212D75B49866AebC8674830F27bBa959499E36,547.3918083623345
0xC575B5e473EF412c78DEacf11AD57E33e5c2639b,26.707404106878993
0xfc8084Cf7E0f916f114F9BDd8A86BA2427EFE976,1466.2494438263634
0x488FBe629DAD546715e1cE2461C7C3feecCf599d,15.890042767778368
0x810EF00caE4f1A132a36921C7363b1A6251C1894,12.543563293294108
0x4DdC8906725325F5462a8c3d02cdBD0dE0AAaA91,435.5782930708104
0x85c772BDE8f67aC4BA2eF35Ec7f2C1dF9fAe464D,54.522321706687656
0xE64E65dd57B02DBb41dDE26C07CbeFd4b52AB2Ab,26.57149352229591
0x9d3A972e32881d3B8670B2Ad4fB7386FB8142086,10.945555012010795
0xb0079838de6f47B67C6d316d8aedcDd1109Bd6e7,470.08333442079226
0x9Dd6F45f378bD72D1C51aCB069e7e86FBfEC585b,2412.5414706510455
0x662703E7d7F5B0b6b9CB3879933F0e3E0368055a,100.742776384097
0x730488d5FB9Bf55A52FD10797b7d549B55D708e4,70.66004499498796
0xa98ec0d769e2208b6f6D1D37CF3C6317c823d871,5.8852913283604
0x570e0a5134b7c52Ad0b8C42C6aE9C8D4F2b1291d,2059.061120895298
0x9Ba1bE12F267cf324D02193De440942E44698117,110.67262544572935
0x8831726Be976F50D736195006E815982709365Df,119.89868158044831
0x55899fd1140EC8e691B20649f282905203487911,2.2911038332685516
0xd30fE8d6A7D0944E4A3A3E13ef53F783823502e1,150.0193338458123
0x85871238750343B403bAD6a155b2B35092bDc6B0,40.12932725567951
0xC1464d0922e95e1F8f19Fd3fDa6b9CB9BF681735,12688.38792042716
0xb5621c2772c3278cdd18DaA702670051A62D93A2,45.95282694982256
0x2633E2642E83FcAe6F0cbc0D186BAf5dA221BAD1,54.06506263129604
0xc4a8cD7e51Ed9ab9580c51F7eD23a2CF12D8b245,0.03447002478733723
0xc94cDCc2f31B97F7DaEE46B62366271C314b0C3B,46.45565011873303
0x8232Aa231e17b54E7B2BF641D9F473AbC42d3d2E,156.6399173931468
0x6f2e089A043BF4B466c13dD4fA275680A293caCe,19.66682359104193
0x92cF0050f5fBd7F18d3D2e66D1461EC5b1648861,230.08723431422467
0xe0250374a32FF0a14a977c5c50c7950b65870f45,9.583780373127704
0x67430abAA14e5fe522C9eE50fF6987912A8C3338,42.401097260832714
0x71557b39e2da7d3BffCad660E9f24211C61e145D,38.15120141672948
0x864E836E80a1949EC292e8dE5f8904c283c5A710,28.051345358807552
0x33f2A7cfBC746d0CB19d0f4f83533a4D569d0704,54.62011514709689
0xe2eF93b094765361A23aed57d707df278161A2B0,1901.0250648209674
0xa2C1eEFC7F1d2b9bf8b702ba7b0b8070666e332c,9.725293475711851
0xC728F4bE47f6580087592B59E8F5E3a8A7E09Ebc,132.53279578075353
0xcb7aca1C32387b63C9D7133e0e38738FA2C2D4e0,32.47010850985429
0x2153Bd212382Cad43C67CB93DE2578251D021e5e,0.22754060406330268
0x0B44BBD639dcF545C49F248F6E3C291DF8aE7D0e,981.6227474764761
0xcED4C7FF9bDc8aF4108488B02d2b408A4Fd7f558,688.7486334237865
0xCCc9553064d35fFde3061CcBdcaf7429c7C5B57E,0.9160181561895365
0x1ead9B797acD161F5504147b94bC41b16065CA56,7098.267721093099
0x7A155bB081eb46963740150B3a73bDf8A8FC6FFA,75.35535710616597
0xd22c9AfFB110bee04A500202E39B9990E2205701,136.7671450041512
0xe0D3B203853Fd07904Ec42188836b967afdDA690,5505.132450935584
0x04b718ea9ba2d115138f7B5019B86EF3C02C5E8D,6.281269156075425
0xfEFFe72B889c2538d91bDa61f6D3061Be83E28d7,203.11812546796838
0x28F5e5d956b535fE279bfbE57045Db1011c98C44,9.636813068660679
0xc2Fcb924E97724266B4ac59F397BE4Ed249E5999,237.64769243278695
0x655e2391673c682d2D167D1a02C6C9264C6639A6,45.46191410569213
0xD01d41a1dcf8e73D74870D198b0c36Ede0A4D4Cf,1108.3751903866473
0xBD12C9b04f6AcCb574F23E02997A0D083c8380AC,10.109281639098029
0xf8A3B723B35144A03bD3b388e9Bc7b2Dc89E514E,15.952686460897374
0xA7d2Ca030251B5F16B7cA4c8F81c0d47Ef3b4587,0.48115874655562885
0x05e5ab383f3C2D423cFd118B83420261ab0990Bc,79.67321375856764
0xf9DDc6282540B90f48a6E49664c50483bD484F12,4.620313599185915
0x93E0De40144Dc644F0318826408165686916D41f,7.195314435483337
0xcbd9Ba7A19AF1F925c8eB3200C87B607C863109F,30.520192944480932
0xE890427Fe7b508c5305C06Bd328ca1B292FC5668,9.03324275575466
0xA22F4daB60fB06AD1a0619670A5edA7FE9744901,4.309423596819836
0x6765A6f548B688CD4C8216Be0500B6bbb1045748,0.030782398031841757
0xe3f01af7931050d80350704991bb9e7404DA07dF,24.08898691580334
0xDc5b74ED19E70CB86c7B4a9255AB2AFE3a34d842,1.2610240606087149
0xd197C975b29775B1253EA336Ad11c9C6Eb3A2406,2485.980340030486
0xcfC27450EE34B63f17bab87fc41C0c8EFD58fbB3,215.81485324181608
0x7d53cBCd82AFdb20BaBC2fAaC513aDDcA0778309,22.612060797461375
0xb971740d8D36acCf2ABc0Ae69bdCC5a3E0D23AE9,176.34013894843963
0x4d463Cc06afAb96168a5ee76C48a220241DDB090,5.359286923739218
0x1D9f08bE69fF146926Ec7Bf9b465984a237B2Bb6,19.484503448072246
0x5B872607DaddCf349b85cB99d82D157CE64b9BdE,1.7940367734994678
0xfE429e50DF2d0546cee54ECB34c90749dA056e7A,43.74094521654315
0xfdB8580bA2dAb8E453F91f3dF1442cA7bAe699fa,8.19166641629576
0x7cc51d0eBd9B3F7527a07D2849731425F6e7b1D1,0.3490633899797077
0xA570535fE0fEC6E2E0B79593d533F72fA65B24C3,44.49242666032522
0xAF6edAf8C69A1E9Afab7822A2CAe9A6dB3125f48,109.18769060486831
0x01B3776688AD4a0f2e0C3380F15F45f9005D94EF,17.200337209952185
0x1C59cDC6f89d7c436ed0Cc537Dcb195b38e6ebcD,61.93963148624785
0x64BBEAbd91b57681E4b9d7377839F10cfABba815,69.3
0x03f9887B0681Dae61a0edB672a6E1258414CDE60,15.084814521099553
0x26390500636e77469b48797626E00cb4D07e88A9,6.3492791851310555
0x87D72d48327d3F212346ecA6E9fBC4Db427cB93D,21.964532578459306
0x2B4C9ab5Bb159DDc971E0783430064fACF7e8d18,12.896222572692547
0x74445a2A7F4A45bdad2D3b95262354f6De8148EA,2.2561134198122383
0xdFE875F84E76843dD87FfFf8A08D65980700CFb5,10.194304847505135
0xEf0FeBE0FaCBb9dB322f376557efFB03479cf9d0,579.8300009184267
0xcb98044880474f22829a7Bc65524943702Ca38df,15.968301139931814
0x316198D34D0Ba8ED715c46eC756d5DdDE43d977D,15517.097367655106
0xA6eDa7aBe4c2B1c1dDF7A597eD913A09fC5CAC76,20.06334950942952
0x05E5475917B8c85F8ff3e670154F123b9bC9c8B1,1.753037379203075
0x69FbaeC4131CB64e9828F7e6fdB7e31Fa4A9e230,404.6487291842413
0x8bBEf539C1eD386BAc9dbD50b53aDC4C58a028FC,546.7088651219606
0x6dAc62E20F3C62819e98148BD346E44506778024,31.691194281386807
0xE5b791315Ae63e6e52AE431E37C5b5Ff4f00fF61,42.44403918340613
0xA7e7D343816EF99b15182257283bf4C97b76CF09,6.378384234480759
0x5024c7E1e0E2CF34721927D27f868f96F219a483,180.1625663850289
0xBC066b0b4D238F42fBd2f33526746fAeB7512d9F,70.62419259502944
0x0BCD12FC3A1B8B029A8f4e91b4169aF0eB25464C,10.54
0xEE75Ded36Be9eF3042c1dd65589bcb872c73ff7F,32.427733892632716
0xD4b6f06F2817970dcFCE6DC3E9bA6298e9e85Aea,373.1307039529924
0x09E0577fe67BdB612A6d305D6390dfbA6bC321F3,1270.0022899851704
0xbfA4D296e419CB37D11b75FAEAaF25b8a4d81655,30.38489893847632
0x27a4D26219A16C1431D211fF52F161c9F154b417,285.408724303864
0x6dD9A0C93bAE6F591f3f0E09996C93EfD2DD6Fd7,3999.999412405414
0x4558A7edb2CCc335E9F3dB54d0f409B2e91CA2bc,272.57
0xd7794f7082EF7c616678455475aE6A6081E4006b,4.201719912462569
0xB035948E4F3a4e89FF565A5d7b592db57bfCC05c,54.32795617484091
0x3A63D60Ee191b6CaCc6Aac09B94378f2F431cEFF,17.158598221712836
0x8026Be0a070a094313e8515e0e3D81c5d3967449,11.502242173770844
0xb07A11dbf655c657063555f24b304958C208b926,12.871711900996875
0x8bb0e2B5cF5eA4d6e9179Da052A9a593F27F4974,1.5640134168623512
0xE3ae7D29CA7654A0ccdcBBc9D20B6912eF98DA9a,64.39263057180347
0x9131F159652ba4ef40a6a26d3459120fED32D764,26.765387434368712
0xD62F49Ab24BA30fc985F293d42A062D47d2bB699,28.043144176557803
0x2aE2739b44b1EB135f7138C30F02dE2A1CD0cDe7,63.14466906505162
0xf64ecdF6e8e4BFE9616cCB2A0673c6528bB86639,158.5086394639015
0x67F6b414F163B3E38ae00174e5D6c9462A7231BF,12.844398449523212
0xFB8aDCce736BB46e63c094206BC2930B3CaCd7a4,8.308759607683228
0xeC6495233997B36B2f7f2F56752895b2b24460F4,169.05578802970106
0x11155309f84035556297e417B1dF70d924B0FBd9,284.19252782459847
0xbB70CA954d89779F8AFAAAb8Ae383b281e3B27A4,746.6041856836375
0x9665C2624732406B74b300DE00df0aABD60674F9,258.25428476177865
0x2c4Fa7394eF86fea84cE3A3f0f37FA14a484f101,506.5835531489178
0x806cD95759Ce535D4B385aDAFBA6B33A22f4E7E7,29.632269836608963
0x2d8402e216021458E1894457D2339B8Bc7E39E88,4261.996064003391
0xC817673be2a9B40A8bF83B30921f0b392490441a,29.192794536644108
0x474B5E6B9ec0993C6C942158Cb23BEbCeb4fB764,7.19802653606581
0x92f4b35d2952DA8129627684221fF1BEc4aB3f0E,9.02793952134598
0x5069A269894a5f8752bAbCFCAf19c3be3450A1b0,14.835912935886508
0xFAa743895F128a90248E6726AbFdc10642A43Eb9,7.436600269260494
0x020c18C69Dc3be4cEFc96fDF629C1483Bb2ECeaF,11.208754257845262
0x17c67A91c22B29c29B1162209269222aC7ABA61B,2176.3451373576363
0xf689662E994716567980BC243042Dd6C7300f089,7.430919725329222
0xB40b25b49045375bD1Ae731eD2E4F18c39a39E1e,20.787222038347743
0x8f6D96f4fc7e6aefA5fe2a0efB6A1EFaE7E8c016,6.147523975806146
0x1345d5207ad8A892e763280adb20028c31822aE2,17.67927961373909
0xe35F5389C4FE656A9263B3E8E9eB2f1c8E108E8f,150.99338227596877
0x92a81eB7947384AcC5Aa7d45330d25F93bAb33C8,107.92203098836846
0x20bA60edddc4CF7DecF38E4fAC95398bA61400B3,1.9480832203324325
0x2A8C56bD6DCE4920B53BDbfCF47098B759b55B7A,43.29457111303938
0x92d1C23C80fF5D594DFff3C592E44d960C92E7A0,0.3123424431474018
0xc8430662a4F653aEF973F17faB548832Fc476E50,405.21055505156755
0x6f8F310783A4E81eeab350E51806ADEcd72b44CF,4857.213195555824
0xaAc75DCA321399ef9Af907b9B73e26c2aec4Ef1c,13.147284787731776
0xFDbF61d09bFAd5B38963369eaC44F26Fa83B8F73,40.89321780700791
0x5bEEF6F00B002498A09837604D3da502D854A4B7,27.22494961048695
0x971D838d77CE48a945dDB8a0181E44Dc15C332a7,1968.117715019955
0x503972B5063ac4d8F69831583fCB97A837e8B719,24.185068465577615
0x0bF2304a4514d53bfC522960280760ae845406EF,77.14416615631548
0x486D66FC5ABDCA0F62728DF77bdFE49D0C5A8d2b,72.68106695251097
0x2D6540ff759F4d2194378AD663F0F14C1C9Db430,6.999104823953356
0xDdfB071e8376C595d516566CAe10AfC80dD71Deb,103.82662407943951
0xB3aA27208922f035F42E20D8C041042DC5b09ab5,5.296317849575098
0x47D914f48903c676b67d14cd2cFE630F7E12b338,1208.6246206341798
0x123953672b0ae4BB9ae13e07259Fa53cC0Ea3a40,14.135821467309373
0xBF24EA6A32921845cb46E2E95ad8e41110eaF120,211.51447783943775
0x7DC69Fe0d96949643c713F679bED03254C848b68,1288.5957591458948
0xFe405BD03823D8093f537AcCBB17545aD426Cb32,442.05423830599835
0x23acaFc34D9C382502696F035f074de0bC40ab36,336.9357259550485
0xE13Ae1DC3d2f673215E1F55c2652F0b36cCB268B,56.12873359457057
0xC39a6D881B182f3087799a716Cb5c7554969B1bb,18.321596260289688
0xC2493150727198a001FcB1A5f35FB477D506959d,13.704804993081616
0x384c2A8a7d62Ae61a1F50f06D4068ce1dC6Bd979,2.514860016066965
0xC87a91dB991FD20dB903DCcCcb6F1DA470dD5DF1,23.271086122560053
0xe816fAEDAf119Ad6282494d83365bB308DB9C4E8,6.61
0x58b098dcA8145cFa8C8E4Bc7495A613f525b0028,35.236967301160064
0xE9c806549414f838F1FaEe629706Cda38a9a41e0,9.374684790289054
0xA9424307d5f069Ba1A9C90ba971BFBe74d32bd42,0.17509877049654324
0x8eD5A421383Dd00FFb6b2397D8E60904889b4878,2.383477914463414
0x8BACf86066d0e1fA13D750712ec155672298a0b4,84.66898124778331
0xf1dD914B7e822ef270eD1f4B6706C710D3CC929E,4827.217968971296
0xadf1da4e02D2345eC184d9B08A08daF4B1E4a4E6,481.136125409406
0x6707d316F00c88e71182871a88954c24C821d2cE,6881.487283601226
0x5C73f4DF2dA3C258d490E91e1beceaaAB2742196,8.962153061363642
0xB92fD2a199c2c715011C53B2A35270F59cF0Fdd2,2494.240266448808
0x4c0eB2910BB401B3BA968587800bC5FC94243cdB,3.779803015745349
0xeBCA28f6408D0D2F229fd2aA12F3D331fff0B9a4,0.9224132498275889
0x35C1Ef11F758a7f358A39ef9A8445af875E9463E,195.48271510983705
0x6b6cef32EB006605c829bd11da280aEb9fd43c38,8.08596323013645
0xf316160bcb0A8e92bdB60BfE7167D10b5F5FC13A,20.176467106036394
0x08C291199cd79dFA1059d893C13A7F8f18A21eEE,6.404517414602914
0x0aCad40c3920115AB1BDEc51D9A928EFab071038,14.905171037635613
0x9907449886f7bE720a0E45889C9C07ad8c91B24d,6.615887024269049
0xdB231f4D6bd97f624Fc4572bD4A73e370cCAbBDF,329.9814653694547
0xcC6d744bd494d5E869EADD9229AD7d34cbCDBBa1,51.91670134689947
0xe4D52b2765c7b787D66d107A0D9f8F3083A0bcA2,240.13310764096255
0x1799aF8Be8890F2e0544Cebf9fd0F7E9F4680500,16.882492787541274
0x7E337789D6d6cFFa392709FB54247047eD03F4A7,38.08839373657988
0xd3A10634598eCaD9Dec0b9f89b9f2d5a4704D26A,2.8853950871831593
0x229eC1b353F89E954Ad2349eEbfA2942be6fd1b5,8.797140788678057
0xB5123E88A4A544a0d9E94fAaaaB7641E47425d3a,12.093026748891493
0xE461B0e2e0Dd528593939dC272b0437610104693,3.6098372166031503
0x74Bb0C1283Be78aab0B99B7e6150878090Adc618,76.46060402159134
0xABAf155BF94bf814D455862c9eC484D0f8712fAB,10.125064629119658
0x907dF8299fa5f31a363488cf05855DBfDD22Ff3f,395.1970286137933
0xc10892DA35BF6D62ec482329656143F701782298,245.85249162137083
0x0D8CEb3e893349297f853bE0943deB33565a09f2,182.28134789559184
0x63c4ccD81c7F2e59F1DdB8a931ABE6616995e899,2134
0x9EE60C1f24Fdc2947B4B37Da3039526F5F59F0F0,17.470179337165547
0x7cef2432A2690168Fb8eb7118A74d5f8EfF9Ef55,50
0xF44f93ad7372eA777Fe685D79342015B9433a38b,66.77029512580246
0x8a35B2e7b3bC3794bDd8d0e2Cb0D7d60e03fd491,183.44241474357693
0x838B15386DB3c7969A58EA523F8A4E86351D499B,784.7712292826111
0xE4246eE6eFE38109b7e6a2b409D7B21533F113b4,2797.8425307199477
0xb5B0c913acF48Bfb7bcB95e2F4fA241693dea513,27730.06148968685
0xf1294Ab9c2d72b8131e4f2760168C177D46E00d0,5444.351703839059
0xD2D36ed993A2DeF97105e47D6004e9a0e3806453,130.21846027361977
0x82066D83Ff8b010e419a9EC7c7015EDcFa1c07f0,1830.959247965241
0x0e48DA4CB9800E630D75165D32CE9be2B2F1285C,1097
0x5e856C7b48758DFDc11065a3D99D5A87e1C16fE1,203.90311511130483
0x3300E06d7e5992f260258D14A4Aa9CCa56346A93,3.8580833788357465
0xab12d343c71948158288fA0c65D99df6de496297,1931.727910704191
0x80Ad09f654299397903f9668791ACd122FCe9b2A,2012.7809624212678
0x2e72E1A5958B906C9eA0C686aDE24Eb7A22f38ac,1095.279820808172
0x2493C86584C8e4249FF0ed8c794a7277B7E6a641,41822.13601001585
0x6ab963bf11b13E49a3C6E9228E19115448bCF69A,40.49847468950688
0x92c6688F78f4e0fbdAb1E73D04649660D9306B59,45.62809392941152
0xa509C3Fbc0bEb4eDfD7e7CcDA2bBC940CCE66e01,119.97083351101361
0x560a757a2dd9E78A904879E858d970Bd92133cbc,331.660559349986
0xf35E2f3E5b18F80f236175d481a751e5D8B659ee,43.307641294893735
0x673b047b8B2041763775fA7d61Aa94D48aDcFCBA,267.7822416273646
0xDe1D39ceDd03170090B9AD6453B1B5881593F472,12864.168430416667
0x30D80B65D7d5Cd7Ba68735f2f540F82187025e38,636.5598856713337
0x1Aff336E1772725569b18c419d4179c376BdCE29,950.4317964655116
0xDe8393250906Cc2eDA511fB665ccA04faed9f433,354.63939756301704
0xF43440d2C5a1Dd837E399186AE3d0EB710Bc22B9,11.601092931443675
0x01d2568fF09C114c82Fd18E4bc9757291cC06Fb2,888.1167138943377
0xB71047F9Fa56866D2F84A4E20Dd6ed4a3A509a42,8356.447309512394
0x5aE38F454b3BF2F323FB3D11a9869Dc181Ae74b9,998.4147459555311
0x1C31E66dcb229f32785512D4dcC46a7367f51f72,26.38120106483165
0xd7E0944b3166E0b7e4c3616d0c13A2fC5627cFA5,12610
0x35C6c4149750274a9d78B2fE98BB2fACd2CEcAF0,2.2120761139261376
0x1d1653A4F05abC69EE1D995624AB5F004a0b38a2,2576.3390511318908
0x7E7257eD884c00385e6CAf99E25E9486EC4eaa71,556.173415027925
0xC83d64526e9b023b7f35816E0E232E7309F276C3,25.874092107910275
0x6B4Ef28CfEfb8BAe6c6973c96033d30691412A83,108.93485065053397
0x2A2eD130f35a3801c8efeF7A9C77E16115C1aC7D,59.657939120506995
0x7bcdf436cC54b7e4e29D002C0B527E4231865E27,129.43547173192658
0xd4B57DcC298cAB64cEF93d39F9FEE1b015D9B313,550.0531882989484
0x2E59dcd5370DD1240A5cC54E6dB2707f6Da10D33,416.4857083310382
